code_name,n,k,d,p,overhead_ratio,P_corr,q_L,P_base,P_group,P_fallback,P_full_bound,threshold,advantage_margin,advantageous
no_qec,1,1,1,0.0,0.36250000000000004,1.0,0.0,0.6947920446914665,0.9942847833185422,0.5,0.9942847833185422,0.9466541608921232,0.04763062242641902,True
no_qec,1,1,1,0.0,0.375,1.0,0.0,0.6947920446914665,0.9942847833185422,0.5,0.9942847833185422,0.9553390614507664,0.038945721867775784,True
no_qec,1,1,1,0.0,0.3875,1.0,0.0,0.6947920446914665,0.9942847833185422,0.5,0.9942847833185422,0.9640239620094098,0.030260821309132435,True
no_qec,1,1,1,0.0,0.4,1.0,0.0,0.6947920446914665,0.9942847833185422,0.5,0.9942847833185422,0.972708862568053,0.021575920750489197,True
no_qec,1,1,1,0.0,0.41250000000000003,1.0,0.0,0.6947920446914665,0.9942847833185422,0.5,0.9942847833185422,0.9813937631266965,0.012891020191845737,True
no_qec,1,1,1,0.0,0.42500000000000004,1.0,0.0,0.6947920446914665,0.9942847833185422,0.5,0.9942847833185422,0.9900786636853398,0.004206119633202388,True
no_qec,1,1,1,0.0,0.4375,1.0,0.0,0.6947920446914665,0.9942847833185422,0.5,0.9942847833185422,0.998763564243983,-0.004478780925440851,False
no_qec,1,1,1,0.0,0.45,1.0,0.0,0.6947920446914665,0.9942847833185422,0.5,0.9942847833185422,1.0074484648026263,-0.013163681484084089,False
no_qec,1,1,1,0.0,0.4625,1.0,0.0,0.6947920446914665,0.9942847833185422,0.5,0.9942847833185422,1.0161333653612696,-0.021848582042727438,False
no_qec,1,1,1,0.0,0.47500000000000003,1.0,0.0,0.6947920446914665,0.9942847833185422,0.5,0.9942847833185422,1.0248182659199132,-0.03053348260137101,False
no_qec,1,1,1,0.0,0.48750000000000004,1.0,0.0,0.6947920446914665,0.9942847833185422,0.5,0.9942847833185422,1.0335031664785563,-0.039218383160014136,False
no_qec,1,1,1,0.0,0.5,1.0,0.0,0.6947920446914665,0.9942847833185422,0.5,0.9942847833185422,1.0421880670371997,-0.047903283718657486,False
no_qec,1,1,1,0.0,0.5125000000000001,1.0,0.0,0.6947920446914665,0.9942847833185422,0.5,0.9942847833185422,1.0508729675958433,-0.05658818427730106,False
no_qec,1,1,1,0.0,0.525,1.0,0.0,0.6947920446914665,0.9942847833185422,0.5,0.9942847833185422,1.0595578681544864,-0.06527308483594418,False
no_qec,1,1,1,0.0,0.5375,1.0,0.0,0.6947920446914665,0.9942847833185422,0.5,0.9942847833185422,1.0682427687131297,-0.07395798539458753,False
no_qec,1,1,1,0.0,0.55,1.0,0.0,0.6947920446914665,0.9942847833185422,0.5,0.9942847833185422,1.076927669271773,-0.08264288595323088,False
no_qec,1,1,1,0.0,0.5625,1.0,0.0,0.6947920446914665,0.9942847833185422,0.5,0.9942847833185422,1.0856125698304164,-0.09132778651187423,False
no_qec,1,1,1,0.0,0.5750000000000001,1.0,0.0,0.6947920446914665,0.9942847833185422,0.5,0.9942847833185422,1.0942974703890598,-0.10001268707051758,False
no_qec,1,1,1,0.0,0.5875,1.0,0.0,0.6947920446914665,0.9942847833185422,0.5,0.9942847833185422,1.102982370947703,-0.10869758762916071,False
no_qec,1,1,1,0.0,0.6000000000000001,1.0,0.0,0.6947920446914665,0.9942847833185422,0.5,0.9942847833185422,1.1116672715063465,-0.11738248818780428,False
no_qec,1,1,1,0.0,0.6125,1.0,0.0,0.6947920446914665,0.9942847833185422,0.5,0.9942847833185422,1.1203521720649898,-0.12606738874644763,False
