q_base,deltaC_over_Cbase,threshold_qL,advantage_possible
0.09,0.34,-0.2194,False
0.09,0.35000000000000003,-0.22850000000000006,False
0.09,0.36,-0.2376,False
0.09,0.37,-0.2467,False
0.09,0.38,-0.2558,False
0.09,0.39,-0.2649,False
0.09,0.4,-0.274,False
0.09,0.41000000000000003,-0.2831,False
0.09,0.42,-0.2922,False
0.09,0.43,-0.3013,False
0.09,0.44,-0.3104,False
0.09,0.45,-0.3195,False
0.09,0.46,-0.3286,False
0.09,0.47000000000000003,-0.3377,False
0.09,0.48,-0.3468,False
0.09,0.49,-0.3559,False
0.09,0.5,-0.365,False
0.09,0.51,-0.3741,False
0.09,0.52,-0.3832,False
0.09,0.53,-0.3923000000000001,False
0.09,0.54,-0.4014000000000001,False
0.09,0.55,-0.4105000000000001,False
0.09,0.56,-0.4196000000000001,False
0.09,0.5700000000000001,-0.4287000000000001,False
0.09,0.58,-0.43779999999999997,False
0.09,0.59,-0.4469000000000001,False
0.09,0.6,-0.45600000000000007,False
0.09,0.61,-0.46510000000000007,False
0.09,0.62,-0.47420000000000007,False
0.09,0.63,-0.48330000000000006,False
0.09,0.64,-0.49240000000000006,False
0.09,0.65,-0.5015000000000001,False
0.09,0.66,-0.5106,False
0.09,0.67,-0.5197,False
0.09,0.68,-0.5288,False
0.09,0.6900000000000001,-0.5379000000000002,False
0.09,0.7000000000000001,-0.5470000000000002,False
0.09,0.71,-0.5561,False
0.09,0.72,-0.5652,False
0.09,0.73,-0.5743,False
0.09,0.74,-0.5834,False
0.09,0.75,-0.5925,False
0.09,0.76,-0.6016,False
0.09,0.77,-0.6107,False
0.09,0.78,-0.6198000000000001,False
0.09,0.79,-0.6289000000000001,False
0.09,0.8,-0.6380000000000001,False
0.09,0.81,-0.6471000000000001,False
0.09,0.8200000000000001,-0.6562000000000001,False
0.09,0.8300000000000001,-0.6653000000000001,False
0.09,0.84,-0.6744,False
0.09,0.85,-0.6835,False
0.09,0.86,-0.6926,False
0.09,0.87,-0.7017000000000001,False
0.09,0.88,-0.7108000000000001,False
0.09,0.89,-0.7199000000000001,False
0.09,0.9,-0.7290000000000001,False
0.09,0.91,-0.7381000000000001,False
0.09,0.92,-0.7472000000000001,False
0.09,0.93,-0.7563000000000001,False
0.09,0.9400000000000001,-0.7654000000000001,False
0.09,0.9500000000000001,-0.7745000000000001,False
0.09,0.96,-0.7836000000000001,False
0.09,0.97,-0.7927000000000001,False
0.09,0.98,-0.8018000000000001,False
0.09,0.99,-0.8109000000000001,False
0.09,1.0,-0.8200000000000001,False
0.09,1.01,-0.8291000000000001,False
0.09,1.02,-0.8382000000000001,False
0.09,1.03,-0.8473,False
0.09,1.04,-0.8564,False
0.09,1.05,-0.8655000000000002,False
0.09,1.06,-0.8746000000000002,False
0.09,1.07,-0.8837000000000002,False
0.09,1.08,-0.8928000000000001,False
0.09,1.09,-0.9019000000000001,False
0.09,1.1,-0.9110000000000001,False
0.09,1.11,-0.9201000000000003,False
0.09,1.12,-0.9292000000000001,False
0.09,1.1300000000000001,-0.9383000000000002,False
0.09,1.1400000000000001,-0.9474000000000001,False
0.09,1.1500000000000001,-0.9565000000000002,False
0.09,1.16,-0.9655999999999999,False
0.09,1.17,-0.9747,False
0.09,1.18,-0.9838000000000001,False
0.09,1.19,-0.9929,False
0.09,1.2,-1.002,False
0.09,1.21,-1.0110999999999999,False
0.09,1.22,-1.0202,False
0.09,1.23,-1.0292999999999999,False
0.09,1.24,-1.0384,False
0.09,1.25,-1.0474999999999999,False
0.09,1.26,-1.0566,False
0.09,1.27,-1.0656999999999999,False
0.09,1.28,-1.0748,False
0.09,1.29,-1.0839,False
0.09,1.3,-1.093,False
0.09,1.31,-1.1021,False
0.09,1.32,-1.1112,False
0.09,1.33,-1.1203,False
0.09,1.34,-1.1294,False
0.09,1.35,-1.1385,False
0.09,1.36,-1.1476,False
0.09,1.37,-1.1567,False
0.09,1.3800000000000001,-1.1658000000000002,False
0.09,1.3900000000000001,-1.1749,False
0.09,1.4000000000000001,-1.1840000000000002,False
0.09,1.41,-1.1930999999999998,False
0.09,1.42,-1.2022,False
0.09,1.43,-1.2112999999999998,False
0.09,1.44,-1.2204,False
0.09,1.45,-1.2294999999999998,False
0.09,1.46,-1.2386,False
0.09,1.47,-1.2477,False
0.09,1.48,-1.2568,False
0.09,1.49,-1.2659,False
0.09,1.5,-1.275,False
0.09,1.51,-1.2841,False
0.09,1.52,-1.2932,False
0.09,1.53,-1.3023,False
0.09,1.54,-1.3114,False
0.09,1.55,-1.3205,False
0.09,1.56,-1.3296000000000001,False
0.09,1.57,-1.3387,False
0.09,1.58,-1.3478,False
0.09,1.59,-1.3569,False
0.09,1.6,-1.366,False
0.09,1.61,-1.3751,False
0.09,1.62,-1.3842,False
0.09,1.6300000000000001,-1.3933,False
0.09,1.6400000000000001,-1.4024,False
0.09,1.6500000000000001,-1.4115000000000002,False
0.09,1.6600000000000001,-1.4206,False
0.09,1.67,-1.4297,False
0.09,1.68,-1.4387999999999999,False
0.09,1.69,-1.4479,False
0.09,1.7,-1.4569999999999999,False
0.09,1.71,-1.4661,False
0.09,1.72,-1.4751999999999998,False
0.09,1.73,-1.4843,False
0.09,1.74,-1.4934,False
0.09,1.75,-1.5025,False
0.09,1.76,-1.5116,False
0.09,1.77,-1.5207,False
0.09,1.78,-1.5298,False
0.09,1.79,-1.5389,False
0.09,1.8,-1.548,False
0.09,1.81,-1.5571,False
0.09,1.82,-1.5662,False
0.09,1.83,-1.5753000000000001,False
0.09,1.84,-1.5844,False
0.09,1.85,-1.5935000000000001,False
0.09,1.86,-1.6026,False
0.09,1.87,-1.6117000000000001,False
0.09,1.8800000000000001,-1.6208,False
0.09,1.8900000000000001,-1.6299000000000001,False
0.09,1.9000000000000001,-1.639,False
0.09,1.9100000000000001,-1.6481000000000001,False
0.09,1.92,-1.6572,False
0.09,1.93,-1.6663,False
0.09,1.94,-1.6754,False
0.09,1.95,-1.6844999999999999,False
0.09,1.96,-1.6936,False
0.09,1.97,-1.7026999999999999,False
0.09,1.98,-1.7118,False
0.09,1.99,-1.7208999999999999,False
0.09,2.0,-1.73,False
0.092,0.0,0.092,True
0.092,0.01,0.08292,True
0.092,0.02,0.07383999999999999,True
0.092,0.03,0.06476,True
0.092,0.04,0.05567999999999999,True
0.092,0.05,0.046599999999999996,True
0.092,0.06,0.03752,True
0.092,0.07,0.028439999999999993,True
0.092,0.08,0.01935999999999999,True
0.092,0.09,0.010279999999999997,True
0.092,0.1,0.0011999999999999927,True
0.092,0.11,-0.007880000000000012,False
0.092,0.12,-0.016960000000000003,False
0.092,0.13,-0.026040000000000008,False
0.092,0.14,-0.03512000000000001,False
0.092,0.15,-0.04419999999999999,False
0.092,0.16,-0.05328000000000002,False
0.092,0.17,-0.062360000000000027,False
0.092,0.18,-0.07144,False
0.092,0.19,-0.08052000000000001,False
0.092,0.2,-0.08960000000000001,False
0.092,0.21,-0.09867999999999999,False
0.092,0.22,-0.10776000000000002,False
0.092,0.23,-0.11684000000000003,False
0.092,0.24,-0.12592,False
0.092,0.25,-0.135,False
0.092,0.26,-0.14408,False
0.092,0.27,-0.15316000000000002,False
0.092,0.28,-0.16224000000000002,False
0.092,0.29,-0.17132,False
0.092,0.3,-0.18039999999999998,False
0.092,0.31,-0.18948,False
0.092,0.32,-0.19856000000000004,False
0.092,0.33,-0.20764000000000002,False
0.092,0.34,-0.21672000000000005,False
0.092,0.35000000000000003,-0.22580000000000003,False
0.092,0.36,-0.23488,False
0.092,0.37,-0.24395999999999998,False
0.092,0.38,-0.25304000000000004,False
0.092,0.39,-0.26212,False
0.092,0.4,-0.2712,False
0.092,0.41000000000000003,-0.2802800000000001,False
0.092,0.42,-0.28935999999999995,False
0.092,0.43,-0.29844000000000004,False
0.092,0.44,-0.30752,False
0.092,0.45,-0.3166,False
0.092,0.46,-0.3256800000000001,False
0.092,0.47000000000000003,-0.33476000000000006,False
0.092,0.48,-0.34384000000000003,False
0.092,0.49,-0.35292,False
0.092,0.5,-0.362,False
0.092,0.51,-0.3710800000000001,False
0.092,0.52,-0.38016000000000005,False
0.092,0.53,-0.38924000000000003,False
0.092,0.54,-0.39832,False
0.092,0.55,-0.4074000000000001,False
0.092,0.56,-0.4164800000000001,False
0.092,0.5700000000000001,-0.42556000000000005,False
0.092,0.58,-0.43464,False
0.092,0.59,-0.44372,False
0.092,0.6,-0.4528,False
0.092,0.61,-0.46188000000000007,False
0.092,0.62,-0.47096000000000005,False
0.092,0.63,-0.48004,False
0.092,0.64,-0.4891200000000001,False
0.092,0.65,-0.4982000000000001,False
0.092,0.66,-0.5072800000000001,False
0.092,0.67,-0.51636,False
0.092,0.68,-0.5254400000000001,False
0.092,0.6900000000000001,-0.5345200000000001,False
0.092,0.7000000000000001,-0.5436000000000001,False
0.092,0.71,-0.5526800000000001,False
0.092,0.72,-0.56176,False
0.092,0.73,-0.57084,False
0.092,0.74,-0.57992,False
0.092,0.75,-0.5890000000000001,False
0.092,0.76,-0.5980800000000001,False
0.092,0.77,-0.60716,False
0.092,0.78,-0.6162400000000001,False
0.092,0.79,-0.6253200000000001,False
0.092,0.8,-0.6344000000000001,False
0.092,0.81,-0.64348,False
0.092,0.8200000000000001,-0.6525600000000001,False
0.092,0.8300000000000001,-0.6616400000000001,False
0.092,0.84,-0.67072,False
0.092,0.85,-0.6798000000000001,False
0.092,0.86,-0.68888,False
0.092,0.87,-0.69796,False
0.092,0.88,-0.7070400000000001,False
0.092,0.89,-0.7161200000000001,False
0.092,0.9,-0.7252000000000001,False
0.092,0.91,-0.73428,False
0.092,0.92,-0.7433600000000001,False
0.092,0.93,-0.7524400000000001,False
0.092,0.9400000000000001,-0.7615200000000001,False
0.092,0.9500000000000001,-0.7706000000000001,False
0.092,0.96,-0.77968,False
0.092,0.97,-0.78876,False
0.092,0.98,-0.79784,False
0.092,0.99,-0.8069200000000001,False
0.092,1.0,-0.8160000000000001,False
0.092,1.01,-0.82508,False
0.092,1.02,-0.8341600000000001,False
0.092,1.03,-0.8432400000000001,False
0.092,1.04,-0.8523200000000001,False
0.092,1.05,-0.8614,False
0.092,1.06,-0.8704800000000001,False
0.092,1.07,-0.8795600000000001,False
0.092,1.08,-0.8886400000000001,False
0.092,1.09,-0.8977200000000002,False
0.092,1.1,-0.9068000000000002,False
0.092,1.11,-0.9158800000000001,False
0.092,1.12,-0.9249600000000001,False
0.092,1.1300000000000001,-0.9340400000000001,False
0.092,1.1400000000000001,-0.9431200000000001,False
0.092,1.1500000000000001,-0.9522000000000003,False
0.092,1.16,-0.96128,False
0.092,1.17,-0.97036,False
0.092,1.18,-0.97944,False
0.092,1.19,-0.98852,False
0.092,1.2,-0.9975999999999999,False
0.092,1.21,-1.00668,False
0.092,1.22,-1.01576,False
0.092,1.23,-1.02484,False
0.092,1.24,-1.03392,False
0.092,1.25,-1.043,False
0.092,1.26,-1.05208,False
0.092,1.27,-1.0611599999999999,False
0.092,1.28,-1.07024,False
0.092,1.29,-1.07932,False
0.092,1.3,-1.0884,False
0.092,1.31,-1.09748,False
0.092,1.32,-1.10656,False
0.092,1.33,-1.11564,False
0.092,1.34,-1.12472,False
0.092,1.35,-1.1338000000000001,False
0.092,1.36,-1.1428800000000001,False
0.092,1.37,-1.15196,False
0.092,1.3800000000000001,-1.16104,False
0.092,1.3900000000000001,-1.17012,False
0.092,1.4000000000000001,-1.1792,False
0.092,1.41,-1.1882799999999998,False
0.092,1.42,-1.19736,False
0.092,1.43,-1.20644,False
0.092,1.44,-1.21552,False
0.092,1.45,-1.2246,False
0.092,1.46,-1.2336799999999999,False
0.092,1.47,-1.2427599999999999,False
0.092,1.48,-1.2518399999999998,False
0.092,1.49,-1.26092,False
0.092,1.5,-1.27,False
0.092,1.51,-1.27908,False
0.092,1.52,-1.28816,False
0.092,1.53,-1.29724,False
0.092,1.54,-1.30632,False
0.092,1.55,-1.3154,False
0.092,1.56,-1.32448,False
0.092,1.57,-1.33356,False
0.092,1.58,-1.34264,False
0.092,1.59,-1.35172,False
0.092,1.6,-1.3608,False
0.092,1.61,-1.36988,False
0.092,1.62,-1.37896,False
0.092,1.6300000000000001,-1.3880400000000002,False
0.092,1.6400000000000001,-1.3971200000000001,False
0.092,1.6500000000000001,-1.4062000000000001,False
0.092,1.6600000000000001,-1.41528,False
0.092,1.67,-1.4243599999999998,False
0.092,1.68,-1.4334399999999998,False
0.092,1.69,-1.44252,False
0.092,1.7,-1.4516,False
0.092,1.71,-1.46068,False
0.092,1.72,-1.46976,False
0.092,1.73,-1.47884,False
0.092,1.74,-1.48792,False
0.092,1.75,-1.4969999999999999,False
0.092,1.76,-1.50608,False
0.092,1.77,-1.51516,False
0.092,1.78,-1.52424,False
0.092,1.79,-1.53332,False
0.092,1.8,-1.5424,False
0.092,1.81,-1.55148,False
0.092,1.82,-1.56056,False
0.092,1.83,-1.5696400000000001,False
0.092,1.84,-1.5787200000000001,False
0.092,1.85,-1.5878,False
0.092,1.86,-1.59688,False
0.092,1.87,-1.60596,False
0.092,1.8800000000000001,-1.61504,False
0.092,1.8900000000000001,-1.62412,False
0.092,1.9000000000000001,-1.6332,False
0.092,1.9100000000000001,-1.6422800000000002,False
0.092,1.92,-1.65136,False
0.092,1.93,-1.66044,False
0.092,1.94,-1.66952,False
0.092,1.95,-1.6785999999999999,False
0.092,1.96,-1.6876799999999998,False
0.092,1.97,-1.69676,False
0.092,1.98,-1.70584,False
0.092,1.99,-1.71492,False
0.092,2.0,-1.724,False
0.094,0.0,0.094,True
0.094,0.01,0.08494,True
0.094,0.02,0.07588,True
0.094,0.03,0.06682,True
0.094,0.04,0.05776,True
0.094,0.05,0.04869999999999999,True
0.094,0.06,0.03964,True
0.094,0.07,0.030579999999999996,True
0.094,0.08,0.021519999999999997,True
0.094,0.09,0.012459999999999999,True
0.094,0.1,0.0033999999999999864,True
0.094,0.11,-0.005659999999999998,False
0.094,0.12,-0.014719999999999997,False
0.094,0.13,-0.02378000000000001,False
0.094,0.14,-0.03284000000000001,False
0.094,0.15,-0.04189999999999999,False
0.094,0.16,-0.050960000000000005,False
0.094,0.17,-0.06002000000000002,False
0.094,0.18,-0.06908,False
0.094,0.19,-0.07814000000000002,False
0.094,0.2,-0.08720000000000003,False
0.094,0.21,-0.09626000000000001,False
0.094,0.22,-0.10532,False
0.094,0.23,-0.11438000000000001,False
0.094,0.24,-0.12344,False
0.094,0.25,-0.1325,False
0.094,0.26,-0.14156000000000002,False
0.094,0.27,-0.15062000000000003,False
0.094,0.28,-0.15968000000000002,False
0.094,0.29,-0.16873999999999997,False
0.094,0.3,-0.17779999999999999,False
0.094,0.31,-0.18686,False
0.094,0.32,-0.19592,False
0.094,0.33,-0.20498000000000002,False
0.094,0.34,-0.21404000000000004,False
0.094,0.35000000000000003,-0.22310000000000005,False
0.094,0.36,-0.23216,False
0.094,0.37,-0.24122000000000002,False
0.094,0.38,-0.25028000000000006,False
0.094,0.39,-0.25934,False
0.094,0.4,-0.2684000000000001,False
0.094,0.41000000000000003,-0.27746000000000004,False
0.094,0.42,-0.28652,False
0.094,0.43,-0.29557999999999995,False
0.094,0.44,-0.30464,False
0.094,0.45,-0.3137,False
0.094,0.46,-0.32276000000000005,False
0.094,0.47000000000000003,-0.33182,False
0.094,0.48,-0.34087999999999996,False
0.094,0.49,-0.34994000000000003,False
0.094,0.5,-0.359,False
0.094,0.51,-0.36806000000000005,False
0.094,0.52,-0.37712,False
0.094,0.53,-0.3861800000000001,False
0.094,0.54,-0.39524000000000004,False
0.094,0.55,-0.4043000000000001,False
0.094,0.56,-0.41336000000000006,False
0.094,0.5700000000000001,-0.42242000000000013,False
0.094,0.58,-0.43148,False
0.094,0.59,-0.44054000000000004,False
0.094,0.6,-0.4496,False
0.094,0.61,-0.45866000000000007,False
0.094,0.62,-0.46772,False
0.094,0.63,-0.4767800000000001,False
0.094,0.64,-0.48584000000000005,False
0.094,0.65,-0.4949000000000001,False
0.094,0.66,-0.5039600000000001,False
0.094,0.67,-0.51302,False
0.094,0.68,-0.5220800000000001,False
0.094,0.6900000000000001,-0.5311400000000001,False
0.094,0.7000000000000001,-0.5402000000000001,False
0.094,0.71,-0.54926,False
0.094,0.72,-0.55832,False
0.094,0.73,-0.56738,False
0.094,0.74,-0.5764400000000001,False
0.094,0.75,-0.5855,False
0.094,0.76,-0.5945600000000001,False
0.094,0.77,-0.60362,False
0.094,0.78,-0.6126800000000001,False
0.094,0.79,-0.6217400000000001,False
0.094,0.8,-0.6308000000000001,False
0.094,0.81,-0.6398600000000001,False
0.094,0.8200000000000001,-0.64892,False
0.094,0.8300000000000001,-0.6579800000000001,False
0.094,0.84,-0.6670400000000001,False
0.094,0.85,-0.6761,False
0.094,0.86,-0.68516,False
0.094,0.87,-0.6942200000000001,False
0.094,0.88,-0.70328,False
0.094,0.89,-0.7123400000000001,False
0.094,0.9,-0.7214,False
0.094,0.91,-0.7304600000000001,False
0.094,0.92,-0.7395200000000001,False
0.094,0.93,-0.7485800000000001,False
0.094,0.9400000000000001,-0.7576400000000001,False
0.094,0.9500000000000001,-0.7667000000000002,False
0.094,0.96,-0.77576,False
0.094,0.97,-0.7848200000000001,False
0.094,0.98,-0.79388,False
0.094,0.99,-0.8029400000000001,False
0.094,1.0,-0.812,False
0.094,1.01,-0.82106,False
0.094,1.02,-0.8301200000000001,False
0.094,1.03,-0.83918,False
0.094,1.04,-0.8482400000000001,False
0.094,1.05,-0.8573000000000001,False
0.094,1.06,-0.8663600000000001,False
0.094,1.07,-0.8754200000000001,False
0.094,1.08,-0.8844800000000002,False
0.094,1.09,-0.8935400000000001,False
0.094,1.1,-0.9026000000000002,False
0.094,1.11,-0.9116600000000002,False
0.094,1.12,-0.9207200000000001,False
0.094,1.1300000000000001,-0.9297800000000002,False
0.094,1.1400000000000001,-0.9388400000000002,False
0.094,1.1500000000000001,-0.9479000000000001,False
0.094,1.16,-0.9569599999999999,False
0.094,1.17,-0.96602,False
0.094,1.18,-0.9750800000000001,False
0.094,1.19,-0.9841399999999999,False
0.094,1.2,-0.9932,False
0.094,1.21,-1.00226,False
0.094,1.22,-1.01132,False
0.094,1.23,-1.0203799999999998,False
0.094,1.24,-1.02944,False
0.094,1.25,-1.0385,False
0.094,1.26,-1.04756,False
0.094,1.27,-1.05662,False
0.094,1.28,-1.06568,False
0.094,1.29,-1.07474,False
0.094,1.3,-1.0838,False
0.094,1.31,-1.09286,False
0.094,1.32,-1.10192,False
0.094,1.33,-1.11098,False
0.094,1.34,-1.12004,False
0.094,1.35,-1.1291,False
0.094,1.36,-1.13816,False
0.094,1.37,-1.1472200000000001,False
0.094,1.3800000000000001,-1.15628,False
0.094,1.3900000000000001,-1.16534,False
0.094,1.4000000000000001,-1.1744,False
0.094,1.41,-1.18346,False
0.094,1.42,-1.1925199999999998,False
0.094,1.43,-1.2015799999999999,False
0.094,1.44,-1.21064,False
0.094,1.45,-1.2197,False
0.094,1.46,-1.2287599999999999,False
0.094,1.47,-1.23782,False
0.094,1.48,-1.24688,False
0.094,1.49,-1.25594,False
0.094,1.5,-1.265,False
0.094,1.51,-1.27406,False
0.094,1.52,-1.28312,False
0.094,1.53,-1.2921799999999999,False
0.094,1.54,-1.30124,False
0.094,1.55,-1.3103,False
0.094,1.56,-1.31936,False
0.094,1.57,-1.32842,False
0.094,1.58,-1.33748,False
0.094,1.59,-1.34654,False
0.094,1.6,-1.3556000000000001,False
0.094,1.61,-1.36466,False
0.094,1.62,-1.37372,False
0.094,1.6300000000000001,-1.3827800000000001,False
0.094,1.6400000000000001,-1.39184,False
0.094,1.6500000000000001,-1.4009,False
0.094,1.6600000000000001,-1.40996,False
0.094,1.67,-1.41902,False
0.094,1.68,-1.42808,False
0.094,1.69,-1.4371399999999999,False
0.094,1.7,-1.4462,False
0.094,1.71,-1.45526,False
0.094,1.72,-1.4643199999999998,False
0.094,1.73,-1.47338,False
0.094,1.74,-1.48244,False
0.094,1.75,-1.4915,False
0.094,1.76,-1.50056,False
0.094,1.77,-1.50962,False
0.094,1.78,-1.51868,False
0.094,1.79,-1.52774,False
0.094,1.8,-1.5368,False
0.094,1.81,-1.54586,False
0.094,1.82,-1.55492,False
0.094,1.83,-1.56398,False
0.094,1.84,-1.57304,False
0.094,1.85,-1.5821,False
0.094,1.86,-1.5911600000000001,False
0.094,1.87,-1.60022,False
0.094,1.8800000000000001,-1.60928,False
0.094,1.8900000000000001,-1.6183400000000001,False
0.094,1.9000000000000001,-1.6274000000000002,False
0.094,1.9100000000000001,-1.63646,False
0.094,1.92,-1.6455199999999999,False
0.094,1.93,-1.65458,False
0.094,1.94,-1.66364,False
0.094,1.95,-1.6726999999999999,False
0.094,1.96,-1.68176,False
0.094,1.97,-1.69082,False
0.094,1.98,-1.69988,False
0.094,1.99,-1.70894,False
0.094,2.0,-1.718,False
0.096,0.0,0.096,True
0.096,0.01,0.08696,True
0.096,0.02,0.07792,True
0.096,0.03,0.06888,True
0.096,0.04,0.05984,True
0.096,0.05,0.0508,True
0.096,0.06,0.041760000000000005,True
0.096,0.07,0.03272,True
0.096,0.08,0.023679999999999993,True
0.096,0.09,0.01464,True
0.096,0.1,0.005599999999999994,True
0.096,0.11,-0.0034399999999999986,False
0.096,0.12,-0.012479999999999991,False
0.096,0.13,-0.02152000000000001,False
0.096,0.14,-0.030560000000000004,False
0.096,0.15,-0.039599999999999996,False
0.096,0.16,-0.04864000000000002,False
0.096,0.17,-0.05768000000000001,False
0.096,0.18,-0.06672,False
0.096,0.19,-0.07576,False
0.096,0.2,-0.08480000000000001,False
0.096,0.21,-0.09384,False
0.096,0.22,-0.10288,False
0.096,0.23,-0.11192000000000002,False
0.096,0.24,-0.12095999999999998,False
0.096,0.25,-0.13,False
