p,scheme,code_name,n,k,d,redundancy_r,q_L,P_corr,P_global_opt,P_group,P_fallback,P_success,C_total,eta,baseline_type
0.192,group_noQEC,group_noQEC,1,1,1,1.0,0.192,0.808,0.6947920446914665,0.9942847833185422,0.5,0.8993821049213822,2.9,0.310131760317718,group_noQEC
0.192,rep3_toy,rep3_toy,3,1,1,3.0,0.096436224,0.903563776,0.6947920446914665,0.9942847833185422,0.5,0.9466178252346438,8.6,0.11007184014356323,group_QEC
0.192,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.24642288038707183,0.7535771196129282,0.6947920446914665,0.9942847833185422,0.5,0.8724817032816874,12.4,0.07036142768400705,group_QEC
0.192,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.4011605102511121,0.5988394897488879,0.6947920446914665,0.9942847833185422,0.5,0.7959972474331154,16.2,0.049135632557599715,group_QEC
0.192,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.5392767433106784,0.46072325668932157,0.6947920446914665,0.9942847833185422,0.5,0.7277284951024945,20.0,0.03638642475512473,group_QEC
0.192,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.35604131965037733,0.6439586803496227,0.6947920446914665,0.9942847833185422,0.5,0.8182989767827076,23.799999999999997,0.03438230994885327,group_QEC
0.194,global_noQEC,global_noQEC,1,1,1,1.0,0.194,0.806,0.6947920446914665,0.9942847833185422,0.5,0.6376023880213221,1.9,0.3355802042217485,global_noQEC
0.194,group_noQEC,group_noQEC,1,1,1,1.0,0.194,0.806,0.6947920446914665,0.9942847833185422,0.5,0.8983935353547451,2.9,0.3097908742602569,group_noQEC
0.194,rep3_toy,rep3_toy,3,1,1,3.0,0.09830523200000002,0.901694768,0.6947920446914665,0.9942847833185422,0.5,0.9456940030203432,8.6,0.10996441895585386,group_QEC
0.194,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.2504801678871038,0.7495198321128962,0.6947920446914665,0.9942847833185422,0.5,0.870476247808873,12.4,0.07019969740394137,group_QEC
0.194,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.4067093456777455,0.5932906543222545,0.6947920446914665,0.9942847833185422,0.5,0.7932545425165917,16.2,0.048966329784974796,group_QEC
0.194,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.5454716205689383,0.4545283794310617,0.6947920446914665,0.9942847833185422,0.5,0.7246664615392104,20.0,0.03623332307696052,group_QEC
0.194,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.36267467601288295,0.637325323987117,0.6947920446914665,0.9942847833185422,0.5,0.8150202096703919,23.799999999999997,0.03424454662480639,group_QEC
0.196,global_noQEC,global_noQEC,1,1,1,1.0,0.196,0.804,0.6947920446914665,0.9942847833185422,0.5,0.6370128039319392,1.9,0.3352698968062838,global_noQEC
0.196,group_noQEC,group_noQEC,1,1,1,1.0,0.196,0.804,0.6947920446914665,0.9942847833185422,0.5,0.8974049657881079,2.9,0.30944998820279584,group_noQEC
0.196,rep3_toy,rep3_toy,3,1,1,3.0,0.10018892800000002,0.899811072,0.6947920446914665,0.9942847833185422,0.5,0.9447629207511452,8.6,0.10985615357571456,group_QEC
0.196,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.2545490972200959,0.7454509027799041,0.6947920446914665,0.9942847833185422,0.5,0.8684650379551766,12.4,0.07003750306090134,group_QEC
0.196,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.4122465547541977,0.5877534452458023,0.6947920446914665,0.9942847833185422,0.5,0.7905175843280481,16.2,0.048797381748644945,group_QEC
0.196,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.5516229148128479,0.44837708518715214,0.6947920446914665,0.9942847833185422,0.5,0.721625970396731,20.0,0.036081298519836554,group_QEC
0.196,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.36931312721095555,0.6306868727890445,0.6947920446914665,0.9942847833185422,0.5,0.8117389242583818,23.799999999999997,0.03410667748984798,group_QEC
0.198,global_noQEC,global_noQEC,1,1,1,1.0,0.198,0.802,0.6947920446914665,0.9942847833185422,0.5,0.6364232198425562,1.9,0.3349595893908191,global_noQEC
0.198,group_noQEC,group_noQEC,1,1,1,1.0,0.198,0.802,0.6947920446914665,0.9942847833185422,0.5,0.8964163962214708,2.9,0.30910910214533477,group_noQEC
0.198,rep3_toy,rep3_toy,3,1,1,3.0,0.10208721600000002,0.897912784,0.6947920446914665,0.9942847833185422,0.5,0.9438246258783889,8.6,0.10974704952074289,group_QEC
0.198,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.25862919697612785,0.7413708030238721,0.6947920446914665,0.9942847833185422,0.5,0.8664483067313483,12.4,0.06987486344607648,group_QEC
0.198,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.4177714100546268,0.5822285899453732,0.6947920446914665,0.9942847833185422,0.5,0.7877867324230091,16.2,0.04862881064339563,group_QEC
0.198,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.557730026239805,0.44226997376019495,0.6947920446914665,0.9942847833185422,0.5,0.7186073181483553,20.0,0.035930365907417765,group_QEC
0.198,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.37595495152247804,0.624045048477522,0.6947920446914665,0.9942847833185422,0.5,0.8084559715677211,23.799999999999997,0.03396873830116476,group_QEC
0.2,global_noQEC,global_noQEC,1,1,1,1.0,0.2,0.8,0.6947920446914665,0.9942847833185422,0.5,0.6358336357531733,1.9,0.3346492819753544,global_noQEC
0.2,group_noQEC,group_noQEC,1,1,1,1.0,0.2,0.8,0.6947920446914665,0.9942847833185422,0.5,0.8954278266548338,2.9,0.30876821608787375,group_noQEC
0.2,rep3_toy,rep3_toy,3,1,1,3.0,0.10400000000000004,0.8959999999999999,0.6947920446914665,0.9942847833185422,0.5,0.9428791658534138,8.6,0.1096371123085365,group_QEC
0.2,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.26271999999999984,0.7372800000000002,0.6947920446914665,0.9942847833185422,0.5,0.8644262850450949,12.4,0.06971179718105604,group_QEC
0.2,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.42328319999999975,0.5767168000000003,0.6947920446914665,0.9942847833185422,0.5,0.7850623385241632,16.2,0.048460638180503904,group_QEC
0.2,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.5637923839999998,0.43620761600000024,0.6947920446914665,0.9942847833185422,0.5,0.715610786956458,20.0,0.035780539347822896,group_QEC
0.2,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.3825984511999996,0.6174015488000004,0.6947920446914665,0.9942847833185422,0.5,0.8051721907691406,23.799999999999997,0.03383076431803112,group_QEC
